Order_ID,Agent_Age,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Agent_Rating,Distance
czre286989350,34,26.849596,75.800512,26.979596,75.930512,2022-03-29,1900-01-01 23:20:00,1900-01-01 23:30:00,Cloudy,low,motorcycle ,Metropolitian ,195,Kitchen,4.9,19.36746727702669
drca722958546,38,0.0,0.0,0.06,0.06,2022-03-30,1900-01-01 21:45:00,1900-01-01 21:50:00,Sunny,jam,motorcycle ,Metropolitian ,26,Grocery,4.5,9.435214569886142
gdkz825236540,21,12.979096,77.640625,13.049096,77.710625,2022-03-16,1900-01-01 21:50:00,1900-01-01 22:00:00,Sandstorms,jam,scooter ,Metropolitian ,115,Electronics,4.8,10.86730174566588
zlur326420338,24,19.875016,75.322405,19.905016,75.352405,2022-02-13,1900-01-01 23:45:00,1900-01-01 00:00:00,Fog,low,van,Metropolitian ,55,Electronics,4.8,4.579061365774528
vgwp344063856,38,22.311603,73.165012,22.391603,73.245012,2022-03-31,1900-01-01 18:10:00,1900-01-01 18:15:00,Fog,medium,scooter ,Urban ,210,Cosmetics,4.4,12.116912584755996
azcn443658661,34,17.438263,78.397865,17.498263,78.457865,2022-03-13,1900-01-01 18:45:00,1900-01-01 18:50:00,Fog,medium,motorcycle ,Metropolitian ,33,Grocery,4.0,9.220222113750317
znap424770250,38,21.186438,72.794115,21.196438,72.804115,2022-03-11,1900-01-01 08:40:00,1900-01-01 08:45:00,Stormy,low,motorcycle ,Metropolitian ,170,Cosmetics,4.1,1.5202967822552513
dyed814664714,34,0.0,0.0,0.08,0.08,2022-03-23,1900-01-01 18:40:00,1900-01-01 18:50:00,Cloudy,medium,scooter ,Metropolitian ,210,Shoes,5.0,12.580285199006964
evno527942363,39,23.359033,85.325347,23.369033,85.335347,2022-04-05,1900-01-01 11:10:00,1900-01-01 11:25:00,Sandstorms,high,motorcycle ,Semi-Urban ,230,Skincare,4.1,1.5094423471075233
rlei806723565,37,12.3085,76.665808,12.4185,76.775808,2022-03-31,1900-01-01 23:15:00,1900-01-01 23:30:00,Cloudy,low,motorcycle ,Metropolitian ,215,Sports,5.0,17.098491136165116
qfbg756508701,37,22.745049,75.892471,22.755049,75.902471,2022-04-01,1900-01-01 09:20:00,1900-01-01 09:30:00,Fog,low,motorcycle ,Metropolitian ,115,Jewelry,4.7,1.5126021783155192
ruko347230134,30,12.3085,76.665808,12.3985,76.755808,2022-03-29,1900-01-01 20:35:00,1900-01-01 20:40:00,Sandstorms,jam,motorcycle ,Metropolitian ,180,Kitchen,4.6,13.989936200971815
gqvd375253192,31,13.02978,80.208812,13.04978,80.228812,2022-03-13,1900-01-01 11:40:00,1900-01-01 11:55:00,Sandstorms,high,motorcycle ,Urban ,185,Skincare,4.9,3.104786649429477
fgus704033116,37,12.323225,76.630028,12.353225,76.660028,2022-03-28,1900-01-01 18:25:00,1900-01-01 18:30:00,Cloudy,medium,van,Urban ,80,Sports,4.6,4.6634451895649995
xvcq857407770,20,12.352058,76.60665,12.372058,76.62665,2022-04-01,1900-01-01 11:20:00,1900-01-01 11:25:00,Sandstorms,high,motorcycle ,Metropolitian ,175,Skincare,4.9,3.10882521195632
anmx949557936,39,25.45235,81.841889,25.51235,81.901889,2022-02-11,1900-01-01 21:00:00,1900-01-01 21:05:00,Sunny,jam,motorcycle ,Metropolitian ,105,Sports,5.0,8.988000773305806
egqu009230474,33,12.323978,76.627961,12.373978,76.677961,2022-03-13,1900-01-01 21:50:00,1900-01-01 22:05:00,Windy,jam,motorcycle ,Metropolitian ,205,Clothing,4.9,7.772252687025764
srzq922208504,26,19.091458,72.827808,19.101458,72.837808,2022-03-17,1900-01-01 11:25:00,1900-01-01 11:30:00,Sandstorms,high,motorcycle ,Other,110,Clothing,4.9,1.5298789045105683
koco682843307,29,17.424114,78.347554,17.454114,78.377554,2022-03-01,1900-01-01 17:35:00,1900-01-01 17:45:00,Windy,medium,scooter ,Metropolitian ,105,Pet Supplies,4.7,4.610462514281584
ykfp293150987,35,22.569367,88.433187,22.619367,88.483187,2022-02-15,1900-01-01 17:25:00,1900-01-01 17:40:00,Sandstorms,medium,scooter ,Urban ,160,Jewelry,4.3,7.56695954356353
oovd546752209,36,17.424114,78.347554,17.504114,78.427554,2022-03-31,1900-01-01 20:25:00,1900-01-01 20:30:00,Windy,jam,motorcycle ,Metropolitian ,210,Kitchen,4.2,12.293762646088995
bcek296793292,22,12.323994,76.626167,12.343994,76.646167,2022-03-21,1900-01-01 09:00:00,1900-01-01 09:15:00,Cloudy,low,motorcycle ,Metropolitian ,105,Books,4.6,3.1089879891236145
xpdc638338497,33,22.547186,88.35068,22.657186,88.46068,2022-02-12,1900-01-01 17:30:00,1900-01-01 17:40:00,Windy,medium,van,Metropolitian ,150,Snacks,4.6,16.646874341997982
jzah941473795,27,22.310329,73.169083,22.420329,73.279083,2022-03-08,1900-01-01 17:15:00,1900-01-01 17:20:00,Stormy,medium,motorcycle ,Urban ,80,Books,4.5,16.659997066809556
snoz257800786,22,18.927584,72.832585,18.997584,72.902585,2022-03-08,1900-01-01 21:20:00,1900-01-01 21:35:00,Cloudy,jam,scooter ,Metropolitian ,220,Toys,4.1,10.713225562014276
itni853799550,35,12.934365,77.616155,12.974365,77.656155,2022-03-17,1900-01-01 15:20:00,1900-01-01 15:30:00,Stormy,medium,motorcycle ,Urban ,140,Kitchen,4.5,6.21061394255009
gpep408605037,24,30.892978,75.821847,30.932978,75.861847,2022-02-17,1900-01-01 14:25:00,1900-01-01 14:30:00,Windy,high,scooter ,Urban ,90,Cosmetics,4.8,5.86043547573166
xswj838165330,37,23.357804,85.325146,23.397804,85.365146,2022-03-15,1900-01-01 16:55:00,1900-01-01 17:10:00,Fog,medium,scooter ,Metropolitian ,85,Snacks,4.7,6.0374825291386225
clan274636837,22,13.086438,80.220672,13.166438,80.300672,2022-03-20,1900-01-01 19:45:00,1900-01-01 19:50:00,Stormy,jam,motorcycle ,Metropolitian ,125,Home,5.0,12.417020993783334
zjif595819521,23,18.994237,72.825553,19.104237,72.935553,2022-03-10,1900-01-01 23:40:00,1900-01-01 23:45:00,Sunny,low,scooter ,Metropolitian ,205,Toys,3.5,16.83092879976885
whnx404118292,31,26.846156,75.8023,26.876156,75.8323,2022-03-21,1900-01-01 19:50:00,1900-01-01 20:05:00,Fog,jam,motorcycle ,Metropolitian ,160,Jewelry,4.6,4.470352908961842
zvgh803517945,25,0.0,0.0,0.03,0.03,2022-03-30,1900-01-01 20:50:00,1900-01-01 21:05:00,Sandstorms,jam,motorcycle ,Metropolitian ,85,Skincare,4.7,4.717607608282883
hatb155685939,31,11.001852,76.976268,11.021852,76.996268,2022-04-05,1900-01-01 11:20:00,1900-01-01 11:25:00,Cloudy,high,motorcycle ,Metropolitian ,150,Sports,4.8,3.116252299975025
mfnf182208280,32,22.744648,75.894377,22.874648,76.024377,2022-03-02,1900-01-01 18:50:00,1900-01-01 18:55:00,Sandstorms,medium,motorcycle ,Metropolitian ,200,Jewelry,4.7,19.659878637635497
ieik064524649,26,23.357804,85.325146,23.387804,85.355146,2022-03-30,1900-01-01 21:45:00,1900-01-01 21:55:00,Cloudy,jam,motorcycle ,Metropolitian ,125,Toys,4.7,4.528190031352888
zcch076154920,20,12.934365,77.616155,12.974365,77.656155,2022-03-28,1900-01-01 15:20:00,1900-01-01 15:30:00,Fog,medium,motorcycle ,Metropolitian ,85,Jewelry,4.8,6.21061394255009
slhg147235251,34,22.311844,73.165081,22.401844,73.255081,2022-03-31,1900-01-01 21:15:00,1900-01-01 21:30:00,Sunny,jam,motorcycle ,Metropolitian ,100,Kitchen,4.7,13.631290037383538
qvll947159323,34,21.185047,72.80859,21.265047,72.88859,2022-03-31,1900-01-01 23:50:00,1900-01-01 23:55:00,Sandstorms,low,motorcycle ,Metropolitian ,100,Home,4.9,12.16108632978602
wouf645753887,25,26.846156,75.8023,26.866156,75.8223,2022-03-07,1900-01-01 08:45:00,1900-01-01 08:50:00,Cloudy,low,motorcycle ,Urban ,18,Grocery,4.9,2.9802936587514544
qzez845766324,32,10.96185,76.971082,10.99185,77.001082,2022-03-24,1900-01-01 23:00:00,1900-01-01 23:05:00,Sunny,low,motorcycle ,Metropolitian ,75,Apparel,4.9,4.674650691295485
dwvw799201790,34,26.766536,75.837333,26.816536,75.887333,2022-04-01,1900-01-01 18:40:00,1900-01-01 18:55:00,Cloudy,medium,motorcycle ,Metropolitian ,140,Toys,4.6,7.452617953541957
rcow652603969,36,12.323978,76.627961,12.433978,76.737961,2022-03-16,1900-01-01 22:35:00,1900-01-01 22:45:00,Sunny,low,motorcycle ,Metropolitian ,120,Snacks,4.6,17.09799647808825
vyja873415749,29,23.333017,85.3172,23.403017,85.3872,2022-03-02,1900-01-01 22:45:00,1900-01-01 23:00:00,Windy,low,motorcycle ,Urban ,16,Grocery,4.6,10.565950764196137
siif208825013,31,0.0,0.0,0.08,0.08,2022-03-18,1900-01-01 20:35:00,1900-01-01 20:45:00,Fog,jam,motorcycle ,Metropolitian ,240,Skincare,4.8,12.580285199006964
qxdv214928176,28,17.41233,78.449654,17.52233,78.559654,2022-03-27,1900-01-01 00:00:00,1900-01-01 00:15:00,Fog,low,motorcycle ,Metropolitian ,100,Cosmetics,5.0,16.903780602989393
kkkc883738617,37,18.927584,72.832585,18.987584,72.892585,2022-03-13,1900-01-01 23:55:00,1900-01-01 00:10:00,Windy,low,motorcycle ,Urban ,105,Home,4.1,9.182894853187264
fofe191842052,26,17.424114,78.347554,17.534114,78.457554,2022-03-14,1900-01-01 18:35:00,1900-01-01 18:50:00,Stormy,medium,scooter ,Metropolitian ,85,Pet Supplies,4.7,16.903259251263673
zmag280499605,33,23.351489,85.324253,23.361489,85.334253,2022-03-24,1900-01-01 11:10:00,1900-01-01 11:15:00,Fog,high,motorcycle ,Metropolitian ,190,Skincare,5.0,1.509481606209088
hegz211516369,20,21.170798,72.790489,21.250798,72.870489,2022-04-02,1900-01-01 23:00:00,1900-01-01 23:10:00,Sunny,low,scooter ,Urban ,34,Grocery,2.6,12.16163227995857
aurj333685671,33,23.374989,85.335486,23.394989,85.355486,2022-03-13,1900-01-01 08:55:00,1900-01-01 09:05:00,Windy,low,scooter ,Metropolitian ,100,Cosmetics,4.8,3.018666461580923
xqrg549785187,29,18.520016,73.830547,18.590016,73.900547,2022-03-12,1900-01-01 19:45:00,1900-01-01 19:50:00,Fog,jam,motorcycle ,Metropolitian ,170,Kitchen,4.3,10.725467883365685
iiyu612551293,33,17.431668,78.408321,17.501668,78.478321,2022-03-20,1900-01-01 17:15:00,1900-01-01 17:25:00,Cloudy,medium,scooter ,Metropolitian ,220,Toys,4.4,10.756970574435138
umhb327399664,21,11.022169,76.999594,11.092169,77.069594,2022-03-02,1900-01-01 20:00:00,1900-01-01 20:05:00,Sandstorms,jam,motorcycle ,Metropolitian ,165,Shoes,4.3,10.90605730735979
zvpc476600873,35,22.732225,75.874765,22.862225,76.004765,2022-03-14,1900-01-01 18:10:00,1900-01-01 18:25:00,Sandstorms,medium,motorcycle ,Metropolitian ,245,Shoes,4.8,19.660701977070953
xrvx410395918,34,19.065838,72.832658,19.155838,72.922658,2022-03-18,1900-01-01 17:20:00,1900-01-01 17:35:00,Cloudy,medium,motorcycle ,Other,220,Outdoors,4.6,13.76834460349604
vwvx143227790,22,0.0,0.0,0.06,0.06,2022-03-05,1900-01-01 18:25:00,1900-01-01 18:40:00,Fog,medium,scooter ,Metropolitian ,80,Sports,4.8,9.435214569886142
spra311585787,35,18.927584,72.832585,18.957584,72.862585,2022-04-01,1900-01-01 18:30:00,1900-01-01 18:40:00,Windy,medium,motorcycle ,Metropolitian ,135,Toys,4.9,4.59164241407212
cspy267246888,26,22.725748,75.898497,22.855747,76.028497,2022-04-02,1900-01-01 18:30:00,1900-01-01 18:40:00,Sunny,medium,motorcycle ,Metropolitian ,135,Kitchen,5.0,19.661049370467172
rlnn276566971,22,11.021278,76.995017,11.091278,77.065017,2022-03-16,1900-01-01 17:35:00,1900-01-01 17:45:00,Cloudy,medium,motorcycle ,Metropolitian ,170,Toys,4.8,10.906073567416819
bqhd389839711,21,22.569358,88.433452,22.629358,88.493452,2022-02-15,1900-01-01 20:55:00,1900-01-01 21:00:00,Cloudy,jam,motorcycle ,Metropolitian ,145,Skincare,4.7,9.080199874034301
izth815204552,30,26.766536,75.837333,26.876536,75.947333,2022-04-02,1900-01-01 20:45:00,1900-01-01 20:50:00,Sunny,jam,motorcycle ,Other,105,Home,4.8,16.393834524897404
ijai417841900,34,21.173493,72.801953,21.213493,72.841953,2022-03-01,1900-01-01 13:50:00,1900-01-01 14:00:00,Sandstorms,high,motorcycle ,Metropolitian ,170,Pet Supplies,4.1,6.081147716666749
ltbe276517246,28,10.994136,76.963303,11.064136,77.033303,2022-04-02,1900-01-01 22:50:00,1900-01-01 23:05:00,Fog,low,scooter ,Metropolitian ,120,Home,4.8,10.90656827975005
jvhx551433804,25,23.359033,85.325347,23.399033,85.365347,2022-03-01,1900-01-01 16:35:00,1900-01-01 16:40:00,Fog,medium,motorcycle ,Metropolitian ,13,Grocery,4.6,6.037456929323924
hyob668809172,29,17.450851,78.379347,17.460851,78.389347,2022-03-17,1900-01-01 08:15:00,1900-01-01 08:25:00,Sunny,low,motorcycle ,Urban ,50,Apparel,4.6,1.5367536228363874
shiq754259306,34,15.576683,73.75575,15.636683,73.81575,2022-02-17,1900-01-01 19:40:00,1900-01-01 19:50:00,Fog,jam,motorcycle ,Urban ,145,Kitchen,4.7,9.262915735354818
drpd739033797,30,26.913987,75.752891,26.923987,75.762891,2022-03-24,1900-01-01 10:25:00,1900-01-01 10:30:00,Sunny,low,motorcycle ,Metropolitian ,22,Grocery,4.9,1.4897797794202863
xlmz746299921,21,17.410371,78.437225,17.490371,78.517225,2022-03-20,1900-01-01 00:00:00,1900-01-01 00:15:00,Sandstorms,low,motorcycle ,Metropolitian ,20,Grocery,4.7,12.29420447254591
thbk588155831,35,11.02091,76.940432,11.15091,77.070432,2022-03-12,1900-01-01 20:15:00,1900-01-01 20:25:00,Fog,jam,scooter ,Metropolitian ,195,Home,4.4,20.25312934740746
bdka538997619,35,18.539299,73.897902,18.549299,73.907902,2022-03-07,1900-01-01 08:20:00,1900-01-01 08:25:00,Windy,low,scooter ,Urban ,115,Cosmetics,5.0,1.5322552838417196
dxqg018328776,24,12.906229,77.596791,12.936229,77.626791,2022-03-15,1900-01-01 17:10:00,1900-01-01 17:15:00,Windy,medium,motorcycle ,Metropolitian ,130,Apparel,4.9,4.658261958488941
mvgd511655586,38,12.975996,80.221898,13.065996,80.311898,2022-03-16,1900-01-01 22:25:00,1900-01-01 22:35:00,Sandstorms,low,motorcycle ,Urban ,100,Home,4.8,13.972055324781298
szxp000157746,31,12.325461,76.632278,12.355461,76.662278,2022-03-11,1900-01-01 21:50:00,1900-01-01 21:55:00,Sunny,jam,motorcycle ,Metropolitian ,23,Grocery,4.8,4.663425748788304
pwow374294516,24,26.956431,75.776649,27.006431,75.826649,2022-03-15,1900-01-01 20:30:00,1900-01-01 20:35:00,Stormy,jam,motorcycle ,Metropolitian ,130,Jewelry,4.9,7.447071361204265
nqen727359748,37,18.927584,72.832585,19.057584,72.962585,2022-03-12,1900-01-01 22:25:00,1900-01-01 22:35:00,Stormy,low,motorcycle ,Metropolitian ,140,Outdoors,5.0,19.894297073554046
dqav459345182,38,21.160522,72.771477,21.270522,72.881477,2022-03-06,1900-01-01 19:30:00,1900-01-01 19:45:00,Windy,jam,motorcycle ,Metropolitian ,215,Kitchen,4.4,16.721994668505825
jlww894758183,30,22.761593,75.886362,22.771593,75.896362,2022-04-01,1900-01-01 08:35:00,1900-01-01 08:40:00,Sandstorms,low,motorcycle ,Metropolitian ,170,Apparel,4.3,1.5125179782587577
goow550937605,37,12.978453,77.643685,13.028453,77.693685,2022-03-21,1900-01-01 23:50:00,1900-01-01 23:55:00,Fog,low,motorcycle ,Other,80,Jewelry,4.9,7.76252076213767
eoab814151581,31,26.914142,75.805704,26.984142,75.875704,2022-03-14,1900-01-01 23:45:00,1900-01-01 23:50:00,Stormy,low,scooter ,Urban ,80,Electronics,4.9,10.427223063096942
gwvo604566945,39,12.337978,76.616792,12.367978,76.646792,2022-03-11,1900-01-01 23:45:00,1900-01-01 00:00:00,Windy,low,motorcycle ,Metropolitian ,130,Books,4.2,4.663316857955536
xrfo308889743,20,26.474986,80.342796,26.544986,80.412796,2022-02-16,1900-01-01 18:35:00,1900-01-01 18:40:00,Fog,medium,motorcycle ,Metropolitian ,175,Sports,4.6,10.445097726354128
dbqm452723852,35,21.15276,72.778059,21.19276,72.818059,2022-03-21,1900-01-01 14:50:00,1900-01-01 15:05:00,Sunny,high,scooter ,Urban ,110,Outdoors,5.0,6.081544337358957
xyhn079274206,20,26.471529,80.313458,26.481529,80.323458,2022-02-15,1900-01-01 09:40:00,1900-01-01 09:45:00,Fog,low,motorcycle ,Metropolitian ,120,Skincare,4.5,1.492350064382777
szhn656704729,39,12.975996,80.221898,12.995996,80.241898,2022-03-21,1900-01-01 10:10:00,1900-01-01 10:25:00,Sunny,low,motorcycle ,Urban ,110,Snacks,4.9,3.105114683663876
lqhg049656342,38,30.892978,75.821847,30.982978,75.911847,2022-02-12,1900-01-01 23:55:00,1900-01-01 00:00:00,Sandstorms,low,motorcycle ,Metropolitian ,130,Sports,5.0,13.18451761487518
gyrt268787950,31,17.431668,78.408321,17.471668,78.448321,2022-03-24,1900-01-01 15:20:00,1900-01-01 15:30:00,Sandstorms,medium,motorcycle ,Metropolitian ,135,Apparel,4.8,6.147081641731225
zovq832380675,22,12.304569,76.643622,12.364569,76.703622,2022-03-09,1900-01-01 20:15:00,1900-01-01 20:25:00,Fog,jam,motorcycle ,Urban ,120,Pet Supplies,5.0,9.326953752731567
dqrt478632415,38,19.875016,75.322405,19.915016,75.362405,2022-02-13,1900-01-01 16:10:00,1900-01-01 16:25:00,Sunny,medium,scooter ,Metropolitian ,95,Shoes,5.0,6.10532464384623
pqjy409982102,38,21.185047,72.80859,21.275047,72.89859,2022-03-25,1900-01-01 23:00:00,1900-01-01 23:05:00,Stormy,low,motorcycle ,Metropolitian ,90,Toys,4.9,13.681006296141796
kynj224683452,38,9.966783,76.242981,10.026783,76.302981,2022-02-13,1900-01-01 17:50:00,1900-01-01 18:05:00,Cloudy,medium,motorcycle ,Metropolitian ,130,Books,4.7,9.36386406003686
cbib610786743,26,11.003669,76.976494,11.043669,77.016494,2022-03-11,1900-01-01 14:45:00,1900-01-01 15:00:00,Sunny,high,motorcycle ,Metropolitian ,205,Pet Supplies,4.5,6.2323817378041095
pjvp138654581,35,13.049645,80.242268,13.099645,80.292268,2022-03-11,1900-01-01 19:55:00,1900-01-01 20:10:00,Sunny,jam,scooter ,Metropolitian ,85,Shoes,4.8,7.761433157808645
zawm728932046,24,26.902328,75.794257,26.942328,75.834257,2022-03-09,1900-01-01 16:35:00,1900-01-01 16:45:00,Fog,medium,scooter ,Metropolitian ,85,Books,4.8,5.959040870421227
lezh365169777,28,23.235123,77.398886,23.255123,77.418886,2022-02-11,1900-01-01 08:45:00,1900-01-01 09:00:00,Stormy,low,motorcycle ,Metropolitian ,80,Pet Supplies,4.7,3.020119799356964
vlnj445616088,37,17.451976,78.385883,17.531976,78.465883,2022-03-29,1900-01-01 21:10:00,1900-01-01 21:15:00,Stormy,jam,scooter ,Metropolitian ,150,Snacks,4.6,12.29286592464495
xfda550346898,35,22.311603,73.165012,22.381603,73.235012,2022-04-06,1900-01-01 00:00:00,1900-01-01 00:15:00,Stormy,low,scooter ,Urban ,85,Shoes,4.9,10.602474039890291
hmlf971633579,24,0.0,0.0,0.13,0.13,2022-02-12,1900-01-01 18:10:00,1900-01-01 18:15:00,Sunny,medium,van,Metropolitian ,85,Apparel,4.9,20.442957999506234
gyqx057299734,27,21.186438,72.794115,21.246438,72.854115,2022-03-01,1900-01-01 17:30:00,1900-01-01 17:45:00,Stormy,medium,motorcycle ,Metropolitian ,145,Jewelry,5.0,9.12106240502924
wgnz990914024,22,12.970324,77.645748,13.040324,77.715748,2022-03-08,1900-01-01 21:55:00,1900-01-01 22:05:00,Windy,jam,motorcycle ,Urban ,180,Shoes,4.7,10.86748895674603
uzkt196273975,30,23.374989,85.335486,23.384989,85.345486,2022-03-13,1900-01-01 11:25:00,1900-01-01 11:40:00,Cloudy,high,motorcycle ,Metropolitian ,150,Books,4.8,1.5093592763890418
hgis734690287,24,18.543626,73.905101,18.553626,73.915101,2022-03-17,1900-01-01 08:25:00,1900-01-01 08:35:00,Sandstorms,low,motorcycle ,Urban ,50,Books,4.8,1.5322369069085406
sfje611782997,33,0.0,0.0,0.03,0.03,2022-03-19,1900-01-01 20:45:00,1900-01-01 20:55:00,Windy,jam,motorcycle ,Urban ,200,Toys,4.4,4.717607608282883
vhum729480505,35,22.308096,73.167753,22.418096,73.277753,2022-03-27,1900-01-01 20:15:00,1900-01-01 20:30:00,Fog,jam,scooter ,Metropolitian ,185,Books,5.0,16.660120216452622
ydjq712646102,34,11.02091,76.940432,11.08091,77.000432,2022-03-13,1900-01-01 23:35:00,1900-01-01 23:40:00,Cloudy,low,motorcycle ,Urban ,90,Electronics,4.6,9.348147089176894
snbv462906694,34,26.471529,80.313458,26.601529,80.443458,2022-02-14,1900-01-01 20:10:00,1900-01-01 20:20:00,Fog,jam,motorcycle ,Metropolitian ,270,Snacks,4.6,19.396042036311307
blxo540820960,36,18.51421,73.838429,18.64421,73.968429,2022-03-10,1900-01-01 17:45:00,1900-01-01 17:50:00,Stormy,medium,motorcycle ,Metropolitian ,120,Snacks,4.8,19.91738686389466
ihsa264596147,38,17.424114,78.347554,17.474114,78.397554,2022-04-05,1900-01-01 17:55:00,1900-01-01 18:05:00,Windy,medium,motorcycle ,Urban ,140,Kitchen,4.6,7.6839032938223815
tuzr977503241,36,30.88722,75.804893,30.96722,75.884893,2022-02-14,1900-01-01 20:40:00,1900-01-01 20:55:00,Fog,jam,motorcycle ,Metropolitian ,41,Grocery,4.6,11.720130446751488
hlef598812791,36,30.335259,78.053162,30.465259,78.183162,2022-02-18,1900-01-01 17:45:00,1900-01-01 18:00:00,Stormy,medium,motorcycle ,Metropolitian ,170,Skincare,4.4,19.089424940906678
udkm971472062,26,0.0,0.0,0.09,0.09,2022-02-16,1900-01-01 17:40:00,1900-01-01 17:50:00,Cloudy,medium,scooter ,Metropolitian ,170,Shoes,4.9,14.152820238129527
kbff652215877,23,12.975996,80.221898,13.015996,80.261898,2022-03-30,1900-01-01 12:20:00,1900-01-01 12:35:00,Stormy,high,scooter ,Urban ,60,Pet Supplies,4.8,6.2101075256405105
vnuu010408483,23,26.846156,75.8023,26.916156,75.8723,2022-03-23,1900-01-01 19:00:00,1900-01-01 19:05:00,Sunny,medium,scooter ,Metropolitian ,95,Kitchen,4.5,10.430005515119236
rnnl237845074,30,13.026279,80.174568,13.106279,80.254568,2022-03-04,1900-01-01 20:15:00,1900-01-01 20:30:00,Sandstorms,jam,motorcycle ,Metropolitian ,26,Grocery,4.8,12.418497652873944
plqf934599490,31,12.970324,77.645748,13.040324,77.715748,2022-03-06,1900-01-01 23:50:00,1900-01-01 00:00:00,Windy,low,motorcycle ,Metropolitian ,125,Books,4.6,10.86748895674603
qhei462583923,29,22.753839,75.897429,22.823839,75.967429,2022-03-20,1900-01-01 17:25:00,1900-01-01 17:30:00,Fog,medium,motorcycle ,Urban ,160,Kitchen,4.0,10.586832230358272
mlvb487235619,32,23.353783,85.326967,23.373783,85.346967,2022-03-21,1900-01-01 10:15:00,1900-01-01 10:25:00,Fog,low,motorcycle ,Urban ,140,Clothing,4.9,3.0188872875414514
ojsw211263794,29,13.044694,80.26147,13.054694,80.27147,2022-03-03,1900-01-01 08:15:00,1900-01-01 08:30:00,Sandstorms,low,scooter ,Metropolitian ,11,Grocery,4.8,1.5523630242238229
rxdz664292433,22,10.003064,76.307589,10.063064,76.367589,2022-02-15,1900-01-01 19:30:00,1900-01-01 19:45:00,Sunny,jam,van,Metropolitian ,90,Kitchen,4.8,9.363348558493177
ketf204866240,37,12.933298,77.614293,12.983298,77.664293,2022-03-03,1900-01-01 17:25:00,1900-01-01 17:40:00,Sunny,medium,motorcycle ,Metropolitian ,80,Pet Supplies,4.7,7.763207655700249
vfwi787104455,25,17.411028,78.329645,17.481028,78.399645,2022-03-10,1900-01-01 00:00:00,1900-01-01 00:15:00,Stormy,low,motorcycle ,Metropolitian ,120,Sports,4.9,10.757551161583862
mrou787973891,35,17.429585,78.392621,17.509585,78.472621,2022-03-31,1900-01-01 22:50:00,1900-01-01 22:55:00,Stormy,low,motorcycle ,Urban ,140,Home,4.7,12.293586668896374
oylz319349412,32,26.902908,75.792934,27.032908,75.922934,2022-03-14,1900-01-01 17:55:00,1900-01-01 18:05:00,Sandstorms,medium,motorcycle ,Urban ,140,Snacks,4.7,19.363412075503724
fxmv886874920,29,23.355164,85.324097,23.385164,85.354097,2022-03-26,1900-01-01 20:55:00,1900-01-01 21:10:00,Sunny,jam,motorcycle ,Metropolitian ,260,Books,4.3,4.528231263964101
loso484577087,32,19.091458,72.827808,19.131458,72.867808,2022-03-15,1900-01-01 16:50:00,1900-01-01 17:00:00,Cloudy,medium,motorcycle ,Metropolitian ,95,Shoes,4.6,6.119253795290777
ouxe201682398,27,26.846156,75.8023,26.956156,75.9123,2022-03-04,1900-01-01 22:25:00,1900-01-01 22:30:00,Sunny,low,motorcycle ,Urban ,145,Clothing,4.5,16.388721991758743
qcwf254079522,32,11.003681,76.975525,11.073681,77.045525,2022-04-04,1900-01-01 21:45:00,1900-01-01 21:50:00,Fog,jam,motorcycle ,Metropolitian ,265,Home,4.8,10.90639443900136
vepz592085818,22,9.959778,76.296106,9.989778,76.326106,2022-02-11,1900-01-01 22:35:00,1900-01-01 22:40:00,Fog,low,motorcycle ,Metropolitian ,105,Pet Supplies,4.8,4.682088005451539
ehaq733158814,27,11.016298,76.972076,11.046298,77.002076,2022-03-17,1900-01-01 18:55:00,1900-01-01 19:00:00,Cloudy,medium,motorcycle ,Metropolitian ,105,Books,4.6,4.6742268124954025
orbs265054202,20,22.547186,88.35068,22.587186,88.39068,2022-02-11,1900-01-01 16:25:00,1900-01-01 16:30:00,Sunny,medium,scooter ,Urban ,80,Home,4.8,6.0541173286822625
zfrs925123816,29,22.725835,75.887648,22.805835,75.967648,2022-03-14,1900-01-01 20:45:00,1900-01-01 20:55:00,Stormy,jam,van,Urban ,85,Outdoors,4.7,12.100173951617956
frtn592039437,34,19.12663,72.829976,19.18663,72.889976,2022-03-07,1900-01-01 20:50:00,1900-01-01 20:55:00,Fog,jam,motorcycle ,Metropolitian ,130,Shoes,4.8,9.177696511452499
gpbu152315770,39,12.326356,76.619103,12.386356,76.679103,2022-04-01,1900-01-01 18:45:00,1900-01-01 18:55:00,Windy,medium,scooter ,Metropolitian ,125,Sports,4.5,9.326574720517366
wvna532516954,25,0.0,0.0,0.09,0.09,2022-03-16,1900-01-01 18:40:00,1900-01-01 18:55:00,Stormy,medium,motorcycle ,Metropolitian ,110,Books,4.6,14.152820238129527
mgox485355870,34,12.934365,77.616155,13.044365,77.726155,2022-03-23,1900-01-01 19:00:00,1900-01-01 19:15:00,Fog,medium,motorcycle ,Metropolitian ,170,Apparel,4.7,17.078016461290474
pfkt199642315,28,12.323225,76.630028,12.393225,76.700028,2022-03-12,1900-01-01 17:35:00,1900-01-01 17:50:00,Sandstorms,medium,motorcycle ,Metropolitian ,140,Clothing,4.5,10.880965766860255
