Order_ID,Agent_Age,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Agent_Rating
gzhe192752919,23,22.725835,75.887648,22.785835,75.947648,2022-03-03,1900-01-01 21:30:00,1900-01-01 21:40:00,Sandstorms,jam,motorcycle ,Metropolitian ,100,Outdoors,4.8
brcm899045337,28,11.006686,76.951736,11.086686,77.031736,2022-03-02,1900-01-01 20:55:00,1900-01-01 21:00:00,Cloudy,jam,scooter ,Metropolitian ,165,Electronics,4.9
qcza680496935,25,22.74806,75.8934,22.83806,75.9834,2022-04-02,1900-01-01 21:50:00,1900-01-01 22:00:00,Windy,jam,scooter ,Metropolitian ,120,Snacks,4.5
oenc101852137,23,26.483042,80.317833,26.543042,80.377833,2022-02-11,1900-01-01 17:55:00,1900-01-01 18:05:00,Fog,medium,motorcycle ,Metropolitian ,140,Snacks,4.7
qzgj633861837,20,22.311603,73.165012,22.371603,73.225012,2022-03-13,1900-01-01 18:00:00,1900-01-01 18:05:00,Sunny,medium,van,Urban ,10,Grocery,4.7
ybsp993992523,39,22.760072,75.892574,22.770072,75.902574,2022-04-05,1900-01-01 11:15:00,1900-01-01 11:30:00,Fog,high,motorcycle ,Metropolitian ,190,Shoes,4.8
ynto400281798,35,11.024839,77.007003,11.064839,77.047003,2022-03-07,1900-01-01 16:10:00,1900-01-01 16:25:00,Fog,medium,motorcycle ,Metropolitian ,90,Shoes,4.8
hgyv036277607,37,12.972532,77.608179,13.042532,77.678179,2022-03-14,1900-01-01 22:10:00,1900-01-01 22:20:00,Stormy,low,scooter ,Metropolitian ,90,Electronics,4.7
ijjh659175672,37,22.308096,73.167753,22.368096,73.227753,2022-03-15,1900-01-01 19:20:00,1900-01-01 19:35:00,Sandstorms,jam,motorcycle ,Metropolitian ,155,Outdoors,4.7
kqqe361181377,22,21.170096,72.789122,21.220096,72.839122,2022-04-03,1900-01-01 19:30:00,1900-01-01 19:35:00,Sunny,jam,motorcycle ,Urban ,40,Grocery,3.8
uxra771016887,27,13.02978,80.208812,13.11978,80.298812,2022-03-23,1900-01-01 21:50:00,1900-01-01 21:55:00,Fog,jam,scooter ,Metropolitian ,205,Snacks,4.6
qelq334384244,22,12.934179,77.615797,12.964179,77.645797,2022-04-03,1900-01-01 22:15:00,1900-01-01 22:25:00,Stormy,low,motorcycle ,Urban ,145,Pet Supplies,4.1
sxxp221687576,24,22.311844,73.165081,22.421844,73.275081,2022-03-06,1900-01-01 23:25:00,1900-01-01 23:30:00,Sandstorms,low,motorcycle ,Metropolitian ,80,Books,4.7
bfjq221676127,33,12.310972,76.659264,12.390972,76.739264,2022-04-02,1900-01-01 23:45:00,1900-01-01 00:00:00,Sandstorms,low,motorcycle ,Metropolitian ,130,Snacks,4.9
qiyw565559525,23,0.0,0.0,0.02,0.02,2022-02-15,1900-01-01 11:10:00,1900-01-01 11:25:00,Windy,high,motorcycle ,Metropolitian ,70,Shoes,4.5
vwfz618314732,20,12.979166,77.640709,13.039166,77.700709,2022-03-11,1900-01-01 19:50:00,1900-01-01 19:55:00,Fog,jam,motorcycle ,Metropolitian ,130,Books,4.7
qsfs815081648,30,12.975377,77.696664,13.065377,77.786664,2022-04-04,1900-01-01 21:15:00,1900-01-01 21:25:00,Sunny,jam,van,Urban ,155,Electronics,4.5
cflv739096875,36,18.593481,73.785901,18.673481,73.865901,2022-03-08,1900-01-01 18:20:00,1900-01-01 18:25:00,Stormy,medium,van,Urban ,180,Kitchen,3.6
mfal787553701,33,26.849596,75.800512,26.889596,75.840512,2022-03-01,1900-01-01 14:55:00,1900-01-01 15:00:00,Windy,high,motorcycle ,Urban ,150,Pet Supplies,4.6
frtk413119362,23,25.457116,81.859682,25.497116,81.899682,2022-02-11,1900-01-01 13:35:00,1900-01-01 13:50:00,Cloudy,high,scooter ,Metropolitian ,165,Pet Supplies,4.0
dtvu742108640,38,13.081878,80.248519,13.191878,80.358519,2022-04-02,1900-01-01 23:10:00,1900-01-01 23:20:00,Fog,low,motorcycle ,Metropolitian ,215,Jewelry,4.3
dkml797801748,39,22.725748,75.898497,22.745748,75.918497,2022-03-24,1900-01-01 11:15:00,1900-01-01 11:20:00,Sandstorms,high,motorcycle ,Metropolitian ,165,Kitchen,4.9
hskc885031258,28,19.055831,72.833984,19.075831,72.853984,2022-03-28,1900-01-01 11:30:00,1900-01-01 11:35:00,Fog,high,scooter ,Urban ,100,Cosmetics,5.0
dpve560736281,29,15.5696,73.742294,15.6596,73.832294,2022-02-14,1900-01-01 19:55:00,1900-01-01 20:10:00,Sunny,jam,motorcycle ,Metropolitian ,95,Cosmetics,4.7
quaq806006217,36,12.352058,76.60665,12.442058,76.69665,2022-03-18,1900-01-01 17:50:00,1900-01-01 17:55:00,Sandstorms,medium,motorcycle ,Metropolitian ,150,Pet Supplies,4.9
hltw429251790,30,12.933298,77.614293,12.963298,77.644293,2022-03-19,1900-01-01 17:25:00,1900-01-01 17:30:00,Windy,medium,scooter ,Metropolitian ,155,Apparel,5.0
awcr692185083,23,22.725748,75.898497,22.835748,76.008497,2022-04-02,1900-01-01 19:45:00,1900-01-01 19:50:00,Sandstorms,jam,motorcycle ,Metropolitian ,145,Toys,4.6
pnqp012085614,39,11.001753,76.986241,11.061753,77.046241,2022-03-15,1900-01-01 21:10:00,1900-01-01 21:15:00,Cloudy,jam,motorcycle ,Metropolitian ,135,Sports,4.6
kcvn071693000,29,25.457116,81.859682,25.517116,81.919682,2022-02-13,1900-01-01 17:55:00,1900-01-01 18:05:00,Cloudy,medium,motorcycle ,Metropolitian ,130,Skincare,4.8
jejm631056916,38,26.913987,75.752891,26.923987,75.762891,2022-03-30,1900-01-01 09:35:00,1900-01-01 09:40:00,Sunny,low,van,Metropolitian ,80,Cosmetics,4.7
qjws777830728,30,27.158822,78.045359,27.198822,78.085359,2022-02-17,1900-01-01 14:35:00,1900-01-01 14:40:00,Fog,high,motorcycle ,Metropolitian ,155,Outdoors,4.6
xtnb176791382,35,18.55144,73.804855,18.61144,73.864855,2022-03-28,1900-01-01 17:20:00,1900-01-01 17:30:00,Sunny,medium,van,Metropolitian ,100,Snacks,4.8
scoh716035448,39,12.913041,77.683237,12.973041,77.743237,2022-03-03,1900-01-01 19:55:00,1900-01-01 20:05:00,Sunny,jam,van,Metropolitian ,105,Clothing,4.5
kmvd196626910,27,0.0,0.0,0.03,0.03,2022-02-17,1900-01-01 18:35:00,1900-01-01 18:40:00,Sandstorms,medium,motorcycle ,Other,65,Snacks,4.9
mdcb706048800,20,12.975996,80.221898,13.005996,80.251898,2022-04-03,1900-01-01 23:20:00,1900-01-01 23:35:00,Sunny,low,motorcycle ,Metropolitian ,100,Kitchen,5.0
yfsz321655561,26,23.355164,85.324097,23.405164,85.374097,2022-03-05,1900-01-01 19:30:00,1900-01-01 19:35:00,Sunny,jam,motorcycle ,Metropolitian ,95,Snacks,4.8
ujon585751969,36,18.51421,73.838429,18.62421,73.948429,2022-03-12,1900-01-01 20:15:00,1900-01-01 20:30:00,Stormy,jam,motorcycle ,Metropolitian ,225,Pet Supplies,4.6
omsh243353517,26,12.978453,77.643685,13.048453,77.713685,2022-03-10,1900-01-01 20:50:00,1900-01-01 21:00:00,Windy,jam,motorcycle ,Urban ,90,Toys,4.9
etvk744478907,31,12.949934,77.699386,13.009934,77.759386,2022-03-28,1900-01-01 22:00:00,1900-01-01 22:10:00,Stormy,jam,motorcycle ,Metropolitian ,155,Toys,4.8
mrtn250876684,29,19.091458,72.827808,19.101458,72.837808,2022-03-24,1900-01-01 10:30:00,1900-01-01 10:40:00,Sunny,low,motorcycle ,Metropolitian ,110,Clothing,4.7
lsiq453433874,25,27.163303,78.057044,27.183303,78.077044,2022-02-11,1900-01-01 10:30:00,1900-01-01 10:40:00,Sunny,low,motorcycle ,Metropolitian ,65,Pet Supplies,5.0
zicd800037212,22,11.010375,76.95295,11.060375,77.00295,2022-03-11,1900-01-01 22:35:00,1900-01-01 22:45:00,Fog,low,motorcycle ,Metropolitian ,110,Outdoors,5.0
mlvn876327779,38,12.316967,76.603067,12.366967,76.653067,2022-03-19,1900-01-01 18:45:00,1900-01-01 18:50:00,Cloudy,medium,motorcycle ,Urban ,90,Outdoors,4.7
itpw382460007,26,25.449872,81.836167,25.479872,81.866167,2022-02-11,1900-01-01 18:40:00,1900-01-01 18:45:00,Fog,medium,scooter ,Metropolitian ,95,Kitchen,4.7
pjfr911610196,23,19.254567,72.848923,19.314567,72.908923,2022-03-21,1900-01-01 18:50:00,1900-01-01 19:00:00,Cloudy,medium,scooter ,Metropolitian ,90,Shoes,5.0
sqss809669480,25,26.910262,75.783013,26.970262,75.843013,2022-03-07,1900-01-01 21:10:00,1900-01-01 21:20:00,Sandstorms,jam,motorcycle ,Metropolitian ,100,Kitchen,4.6
acpb305767429,32,26.90519,75.810753,26.95519,75.860753,2022-03-28,1900-01-01 21:50:00,1900-01-01 22:05:00,Fog,jam,motorcycle ,Metropolitian ,160,Kitchen,4.2
ircg415331720,36,12.310972,76.659264,12.340972,76.689264,2022-03-13,1900-01-01 20:55:00,1900-01-01 21:05:00,Cloudy,jam,motorcycle ,Metropolitian ,140,Skincare,4.7
hrtz296022428,38,21.186438,72.794115,21.206438,72.814115,2022-03-28,1900-01-01 10:50:00,1900-01-01 10:55:00,Stormy,low,scooter ,Metropolitian ,105,Outdoors,4.5
cyem726014980,27,23.351058,85.325731,23.361058,85.335731,2022-04-03,1900-01-01 08:45:00,1900-01-01 08:55:00,Stormy,low,scooter ,Urban ,85,Snacks,4.7
gfdb734861535,27,12.334022,76.618203,12.414022,76.698203,2022-03-16,1900-01-01 18:20:00,1900-01-01 18:35:00,Cloudy,medium,scooter ,Metropolitian ,190,Snacks,4.0
trsu301466700,32,13.049645,80.242268,13.099645,80.292268,2022-04-05,1900-01-01 19:50:00,1900-01-01 20:00:00,Fog,jam,motorcycle ,Metropolitian ,165,Sports,4.3
ceqn917513577,30,26.891191,75.802083,26.971191,75.882083,2022-03-29,1900-01-01 22:30:00,1900-01-01 22:40:00,Stormy,low,motorcycle ,Urban ,145,Apparel,4.6
kgdb525396989,24,23.357804,85.325146,23.427804,85.395146,2022-03-04,1900-01-01 23:20:00,1900-01-01 23:35:00,Sandstorms,low,motorcycle ,Urban ,90,Books,4.5
gylv017419187,27,22.547186,88.35068,22.677186,88.48068,2022-02-12,1900-01-01 19:35:00,1900-01-01 19:50:00,Fog,jam,motorcycle ,Metropolitian ,230,Books,4.6
truz052928152,37,22.761226,75.887522,22.851226,75.977522,2022-03-06,1900-01-01 20:40:00,1900-01-01 20:55:00,Stormy,jam,motorcycle ,Metropolitian ,125,Shoes,4.7
nwez369875605,25,17.431668,78.408321,17.491668,78.468321,2022-03-17,1900-01-01 21:25:00,1900-01-01 21:30:00,Sandstorms,jam,motorcycle ,Metropolitian ,165,Pet Supplies,4.9
eqkl518434071,27,13.005801,80.250744,13.015801,80.260744,2022-03-24,1900-01-01 11:45:00,1900-01-01 11:50:00,Stormy,high,scooter ,Urban ,95,Home,4.7
qiln470196735,24,12.334022,76.618203,12.344022,76.628203,2022-03-03,1900-01-01 12:00:00,1900-01-01 12:15:00,Windy,high,van,Metropolitian ,65,Toys,4.8
fprn239381582,37,21.175975,72.795503,21.235975,72.855503,2022-03-03,1900-01-01 23:00:00,1900-01-01 23:15:00,Cloudy,low,motorcycle ,Metropolitian ,90,Toys,4.9
zuar444664460,31,11.022477,76.995667,11.082477,77.055667,2022-03-19,1900-01-01 19:15:00,1900-01-01 19:20:00,Windy,jam,motorcycle ,Semi-Urban ,235,Home,4.0
cgph489630002,34,22.728163,75.884212,22.778163,75.934212,2022-04-01,1900-01-01 21:40:00,1900-01-01 21:50:00,Cloudy,jam,scooter ,Metropolitian ,165,Apparel,4.7
ecqs241486623,28,11.001852,76.976268,11.031852,77.006268,2022-03-19,1900-01-01 18:40:00,1900-01-01 18:45:00,Fog,medium,motorcycle ,Metropolitian ,60,Snacks,4.5
kgoy603533495,39,26.849596,75.800512,26.979596,75.930512,2022-03-04,1900-01-01 23:45:00,1900-01-01 00:00:00,Windy,low,motorcycle ,Metropolitian ,100,Books,4.8
lnil979958795,33,0.0,0.0,0.09,0.09,2022-02-18,1900-01-01 23:40:00,1900-01-01 23:55:00,Sunny,low,scooter ,Metropolitian ,95,Sports,4.6
azne616232139,29,0.0,0.0,0.13,0.13,2022-03-29,1900-01-01 22:40:00,1900-01-01 22:55:00,Fog,low,motorcycle ,Metropolitian ,125,Cosmetics,4.7
hxsq522807306,20,0.0,0.0,0.06,0.06,2022-03-19,1900-01-01 19:30:00,1900-01-01 19:45:00,Stormy,jam,motorcycle ,Metropolitian ,105,Snacks,4.7
yrsw704503938,30,26.471617,80.313564,26.481617,80.323564,2022-02-17,1900-01-01 11:15:00,1900-01-01 11:25:00,Windy,high,motorcycle ,Metropolitian ,34,Grocery,4.1
kykp351871975,27,15.546594,73.760431,15.676594,73.890431,2022-02-14,1900-01-01 20:50:00,1900-01-01 20:55:00,Sandstorms,jam,motorcycle ,Urban ,155,Home,4.6
awyi430365339,29,0.0,0.0,0.01,0.01,2022-03-19,1900-01-01 11:50:00,1900-01-01 12:00:00,Sandstorms,high,scooter ,Other,95,Cosmetics,5.0
teqn039896649,33,22.307898,73.167788,22.337898,73.197788,2022-04-03,1900-01-01 18:40:00,1900-01-01 18:55:00,Windy,medium,scooter ,Metropolitian ,165,Skincare,4.8
jyvt417957234,38,17.410371,78.437225,17.500371,78.527225,2022-03-14,1900-01-01 21:25:00,1900-01-01 21:35:00,Sandstorms,jam,scooter ,Metropolitian ,125,Apparel,4.7
vsli798403894,21,22.539129,88.365507,22.569129,88.395507,2022-02-13,1900-01-01 21:25:00,1900-01-01 21:30:00,Sunny,jam,scooter ,Urban ,65,Skincare,4.8
uwfw957395043,33,25.453436,81.833167,25.523436,81.903167,2022-02-16,1900-01-01 23:10:00,1900-01-01 23:25:00,Windy,low,van,Urban ,100,Skincare,4.8
elkp150819977,26,19.120083,72.907385,19.130083,72.917385,2022-03-11,1900-01-01 10:20:00,1900-01-01 10:35:00,Stormy,low,scooter ,Metropolitian ,65,Toys,4.6
otxx287384405,30,12.939496,77.625999,12.969496,77.655999,2022-03-17,1900-01-01 21:50:00,1900-01-01 22:05:00,Sunny,jam,scooter ,Urban ,95,Home,4.7
vdqf157260969,39,12.949934,77.699386,13.019934,77.769386,2022-03-02,1900-01-01 17:20:00,1900-01-01 17:35:00,Windy,medium,van,Metropolitian ,160,Cosmetics,3.7
kalg735150527,20,17.458998,78.500366,17.508998,78.550366,2022-03-30,1900-01-01 20:15:00,1900-01-01 20:30:00,Windy,jam,scooter ,Urban ,95,Shoes,4.9
amgi064217395,36,27.161661,78.011544,27.251661,78.101544,2022-02-16,1900-01-01 21:00:00,1900-01-01 21:05:00,Stormy,jam,scooter ,Metropolitian ,155,Books,3.6
dulm291749224,30,23.351489,85.324253,23.481489,85.454253,2022-04-02,1900-01-01 18:55:00,1900-01-01 19:05:00,Windy,medium,motorcycle ,Metropolitian ,150,Snacks,4.7
pxqt160012026,22,0.0,0.0,0.07,0.07,2022-03-18,1900-01-01 23:30:00,1900-01-01 23:45:00,Windy,low,scooter ,Metropolitian ,85,Pet Supplies,4.7
pish381723470,20,19.091458,72.827808,19.141458,72.877808,2022-03-01,1900-01-01 20:10:00,1900-01-01 20:25:00,Sandstorms,jam,motorcycle ,Metropolitian ,130,Snacks,4.6
efpu995401257,25,21.186884,72.793616,21.206884,72.813616,2022-03-24,1900-01-01 11:45:00,1900-01-01 11:55:00,Windy,high,motorcycle ,Metropolitian ,75,Home,4.6
hzhp308770322,27,17.483216,78.552111,17.533216,78.602111,2022-04-01,1900-01-01 20:20:00,1900-01-01 20:30:00,Cloudy,jam,van,Metropolitian ,115,Skincare,4.6
zosw509304946,38,22.732225,75.874765,22.782225,75.924765,2022-03-26,1900-01-01 19:35:00,1900-01-01 19:40:00,Stormy,jam,scooter ,Metropolitian ,130,Skincare,4.8
ouyj207868615,23,21.173493,72.801953,21.213493,72.841953,2022-03-17,1900-01-01 13:30:00,1900-01-01 13:40:00,Fog,high,motorcycle ,Other,100,Sports,4.9
swpi466955370,32,18.536562,73.896485,18.616562,73.976485,2022-03-27,1900-01-01 19:25:00,1900-01-01 19:40:00,Sandstorms,jam,scooter ,Urban ,140,Apparel,4.6
fjmm530566907,28,26.911927,75.797282,26.991927,75.877282,2022-03-12,1900-01-01 18:00:00,1900-01-01 18:05:00,Sunny,medium,van,Metropolitian ,90,Apparel,5.0
towr598137179,32,17.455894,78.375467,17.565894,78.485467,2022-03-04,1900-01-01 19:30:00,1900-01-01 19:40:00,Stormy,jam,scooter ,Metropolitian ,125,Books,4.6
oyre725159429,22,21.170096,72.789122,21.200096,72.819122,2022-03-09,1900-01-01 20:20:00,1900-01-01 20:30:00,Sandstorms,jam,motorcycle ,Metropolitian ,20,Grocery,4.7
ghmv632322862,36,23.355164,85.324097,23.375164,85.344097,2022-03-01,1900-01-01 09:40:00,1900-01-01 09:50:00,Fog,low,scooter ,Metropolitian ,75,Kitchen,4.7
vqur973140458,27,18.546947,73.900626,18.556947,73.910626,2022-03-11,1900-01-01 10:15:00,1900-01-01 10:20:00,Windy,low,scooter ,Metropolitian ,60,Pet Supplies,4.9
bqmo662332563,30,30.905562,75.832841,30.965562,75.892841,2022-02-15,1900-01-01 22:40:00,1900-01-01 22:55:00,Fog,low,motorcycle ,Metropolitian ,140,Shoes,4.9
xnyw677127580,32,26.921411,75.793604,26.981411,75.853604,2022-03-03,1900-01-01 17:20:00,1900-01-01 17:35:00,Sunny,medium,motorcycle ,Metropolitian ,145,Kitchen,4.5
mglk227829079,28,22.514119,88.362504,22.624119,88.472504,2022-02-18,1900-01-01 23:20:00,1900-01-01 23:25:00,Windy,low,motorcycle ,Metropolitian ,115,Skincare,4.9
wlut254298382,25,12.337928,76.617889,12.427928,76.707889,2022-03-29,1900-01-01 22:40:00,1900-01-01 22:45:00,Windy,low,motorcycle ,Metropolitian ,85,Electronics,4.7
vhrq152472114,39,11.003681,76.975525,11.053681,77.025525,2022-03-21,1900-01-01 20:10:00,1900-01-01 20:20:00,Cloudy,jam,scooter ,Metropolitian ,135,Snacks,4.5
arhj101124987,34,13.081878,80.248519,13.121878,80.288519,2022-04-05,1900-01-01 13:10:00,1900-01-01 13:15:00,Sunny,high,scooter ,Metropolitian ,115,Apparel,4.8
lber858464252,35,22.751234,75.88949,22.841234,75.97949,2022-03-08,1900-01-01 18:00:00,1900-01-01 18:05:00,Fog,medium,motorcycle ,Urban ,215,Pet Supplies,5.0
fisj389495139,33,26.902908,75.792934,26.932908,75.822934,2022-03-28,1900-01-01 18:55:00,1900-01-01 19:10:00,Fog,medium,motorcycle ,Metropolitian ,145,Shoes,4.5
galt346086112,32,23.355164,85.324097,23.425164,85.394097,2022-03-04,1900-01-01 19:45:00,1900-01-01 19:55:00,Cloudy,jam,van,Metropolitian ,195,Books,4.3
pqng117933260,32,22.311358,73.164798,22.361358,73.214798,2022-03-05,1900-01-01 20:00:00,1900-01-01 20:05:00,Stormy,jam,scooter ,Metropolitian ,155,Skincare,4.1
hiub738591907,24,10.027364,76.308258,10.097364,76.378258,2022-02-12,1900-01-01 21:00:00,1900-01-01 21:15:00,Stormy,jam,scooter ,Other,105,Jewelry,4.8
jyhe675447638,36,19.055831,72.833984,19.085831,72.863984,2022-03-11,1900-01-01 21:50:00,1900-01-01 22:00:00,Cloudy,jam,motorcycle ,Metropolitian ,180,Cosmetics,4.8
uoyg455508294,24,10.96185,76.971082,11.00185,77.011082,2022-03-24,1900-01-01 15:35:00,1900-01-01 15:40:00,Cloudy,medium,motorcycle ,Urban ,60,Pet Supplies,4.9
khim701115347,26,10.96185,76.971082,10.99185,77.001082,2022-03-03,1900-01-01 18:35:00,1900-01-01 18:45:00,Windy,medium,scooter ,Metropolitian ,115,Snacks,4.9
jgoj146329677,26,22.527893,88.368628,22.567893,88.408628,2022-02-11,1900-01-01 16:00:00,1900-01-01 16:05:00,Fog,medium,motorcycle ,Urban ,55,Shoes,4.9
xdgf455256238,26,26.911927,75.797282,26.951927,75.837282,2022-03-11,1900-01-01 15:40:00,1900-01-01 15:50:00,Windy,medium,scooter ,Metropolitian ,130,Clothing,4.6
zsgz578690966,34,30.914057,75.83982,31.044057,75.96982,2022-02-14,1900-01-01 19:20:00,1900-01-01 19:35:00,Stormy,jam,scooter ,Urban ,205,Outdoors,4.3
pgjf303440437,23,18.593481,73.785901,18.623481,73.815901,2022-03-24,1900-01-01 20:00:00,1900-01-01 20:10:00,Windy,jam,scooter ,Other,70,Clothing,4.6
alpg930313196,27,23.233219,77.433571,23.253219,77.453571,2022-02-11,1900-01-01 09:00:00,1900-01-01 09:10:00,Sunny,low,scooter ,Urban ,120,Shoes,4.8
zivw369384580,21,13.049645,80.242268,13.059645,80.252268,2022-03-24,1900-01-01 11:50:00,1900-01-01 11:55:00,Stormy,high,motorcycle ,Urban ,140,Outdoors,4.5
vnab935014325,35,15.561295,73.749478,15.591295,73.779478,2022-02-15,1900-01-01 18:35:00,1900-01-01 18:40:00,Windy,medium,scooter ,Metropolitian ,160,Books,5.0
rftb727318805,22,10.96185,76.971082,11.09185,77.101082,2022-03-20,1900-01-01 21:50:00,1900-01-01 22:00:00,Stormy,jam,motorcycle ,Metropolitian ,175,Toys,5.0
onpm844166819,22,10.994136,76.963303,11.084136,77.053303,2022-03-10,1900-01-01 20:30:00,1900-01-01 20:45:00,Stormy,jam,motorcycle ,Metropolitian ,145,Snacks,4.6
oeuo610915509,26,13.081878,80.248519,13.101878,80.268519,2022-03-13,1900-01-01 08:30:00,1900-01-01 08:40:00,Cloudy,low,motorcycle ,Metropolitian ,115,Jewelry,5.0
gfus441796531,31,0.0,0.0,0.02,0.02,2022-03-03,1900-01-01 08:25:00,1900-01-01 08:40:00,Stormy,low,scooter ,Urban ,115,Pet Supplies,4.8
ihek022563325,20,19.003517,72.82765,19.133517,72.95765,2022-03-23,1900-01-01 17:35:00,1900-01-01 17:40:00,Sandstorms,medium,motorcycle ,Metropolitian ,110,Sports,4.8
tgdc202420330,31,22.753659,75.903365,22.803659,75.953365,2022-03-03,1900-01-01 22:45:00,1900-01-01 22:55:00,Windy,low,motorcycle ,Metropolitian ,105,Pet Supplies,4.4
llqr600838146,26,18.563934,73.915367,18.653934,74.005367,2022-03-27,1900-01-01 21:00:00,1900-01-01 21:15:00,Windy,jam,scooter ,Metropolitian ,120,Outdoors,4.8
qtgz924574061,20,19.207222,72.972281,19.337222,73.102281,2022-03-18,1900-01-01 17:50:00,1900-01-01 18:05:00,Sandstorms,medium,scooter ,Metropolitian ,85,Skincare,4.8
idfq672417322,26,12.311072,76.654878,12.321072,76.664878,2022-03-09,1900-01-01 10:25:00,1900-01-01 10:30:00,Windy,low,motorcycle ,Metropolitian ,95,Shoes,4.4
nyjs274164677,24,12.334022,76.618203,12.464022,76.748203,2022-03-10,1900-01-01 18:50:00,1900-01-01 19:00:00,Fog,medium,motorcycle ,Metropolitian ,135,Sports,4.7
krgv495500850,21,19.003517,72.82765,19.023517,72.84765,2022-03-05,1900-01-01 10:00:00,1900-01-01 10:10:00,Sandstorms,low,motorcycle ,Metropolitian ,90,Pet Supplies,4.0
kigh138671687,31,26.913483,75.803139,27.003483,75.893139,2022-04-06,1900-01-01 17:50:00,1900-01-01 18:00:00,Stormy,medium,motorcycle ,Metropolitian ,190,Shoes,3.6
untd944860812,37,10.994136,76.963303,11.004136,76.973303,2022-03-24,1900-01-01 09:10:00,1900-01-01 09:15:00,Sandstorms,low,motorcycle ,Metropolitian ,125,Outdoors,4.5
qcvr026586948,25,22.307898,73.167788,22.327898,73.187788,2022-03-15,1900-01-01 10:30:00,1900-01-01 10:45:00,Sunny,low,motorcycle ,Metropolitian ,60,Kitchen,5.0
bhtt370902818,32,30.332735,78.054222,30.402735,78.124222,2022-02-18,1900-01-01 21:15:00,1900-01-01 21:25:00,Cloudy,jam,motorcycle ,Metropolitian ,230,Skincare,4.8
vtme594999283,39,22.722634,75.886959,22.802634,75.966959,2022-03-08,1900-01-01 19:20:00,1900-01-01 19:30:00,Fog,jam,scooter ,Metropolitian ,200,Electronics,4.0
ppgx487810255,25,26.913726,75.75282,26.993726,75.83282,2022-03-25,1900-01-01 17:40:00,1900-01-01 17:50:00,Stormy,medium,van,Metropolitian ,90,Sports,4.9
qhyh710035504,34,25.457687,81.835585,25.477687,81.855585,2022-02-15,1900-01-01 08:15:00,1900-01-01 08:25:00,Fog,low,motorcycle ,Metropolitian ,28,Grocery,4.6
bryq452257532,29,13.054347,80.257221,13.084347,80.287221,2022-03-15,1900-01-01 18:35:00,1900-01-01 18:45:00,Cloudy,medium,motorcycle ,Urban ,145,Clothing,4.5
nnnw595320205,24,0.0,0.0,0.01,0.01,2022-03-13,1900-01-01 09:10:00,1900-01-01 09:25:00,Windy,low,scooter ,Metropolitian ,70,Home,4.9
lqsd265723435,39,22.727021,75.884167,22.757021,75.914167,2022-03-21,1900-01-01 21:00:00,1900-01-01 21:10:00,Fog,jam,motorcycle ,Metropolitian ,140,Books,4.6
smrb447242841,36,12.972793,80.249982,13.052793,80.329982,2022-03-08,1900-01-01 17:15:00,1900-01-01 17:25:00,Stormy,medium,scooter ,Metropolitian ,170,Apparel,3.6
ctpy669506439,37,30.905562,75.832841,31.015562,75.942841,2022-02-14,1900-01-01 20:15:00,1900-01-01 20:25:00,Sandstorms,jam,motorcycle ,Urban ,170,Snacks,4.4
bsdr527261678,38,21.149834,72.778666,21.189834,72.818666,2022-03-15,1900-01-01 14:10:00,1900-01-01 14:25:00,Windy,high,motorcycle ,Urban ,165,Snacks,4.7
vtls104545792,26,30.88722,75.804893,30.92722,75.844893,2022-02-15,1900-01-01 16:35:00,1900-01-01 16:45:00,Stormy,medium,motorcycle ,Urban ,135,Jewelry,4.9
ykim052881246,33,13.02978,80.208812,13.11978,80.298812,2022-03-12,1900-01-01 20:35:00,1900-01-01 20:50:00,Cloudy,jam,scooter ,Metropolitian ,180,Jewelry,4.0
xnng075384019,38,19.876219,75.346017,19.966219,75.436017,2022-02-18,1900-01-01 17:55:00,1900-01-01 18:00:00,Sunny,medium,motorcycle ,Metropolitian ,110,Clothing,4.6
iklk951428508,20,22.745049,75.892471,22.805049,75.952471,2022-03-30,1900-01-01 20:00:00,1900-01-01 20:05:00,Fog,jam,motorcycle ,Metropolitian ,155,Outdoors,4.7
lfvx715432427,36,19.003517,72.82765,19.113517,72.93765,2022-03-23,1900-01-01 20:25:00,1900-01-01 20:30:00,Sunny,jam,motorcycle ,Metropolitian ,165,Sports,4.0
wegn304395616,25,23.359407,85.325055,23.449407,85.415055,2022-03-27,1900-01-01 21:45:00,1900-01-01 21:55:00,Sandstorms,jam,motorcycle ,Metropolitian ,90,Books,4.9
bnrm070324535,27,13.026286,80.275235,13.136286,80.385235,2022-03-29,1900-01-01 23:35:00,1900-01-01 23:45:00,Stormy,low,motorcycle ,Metropolitian ,120,Snacks,4.8
bnuf325927981,32,15.574828,73.766883,15.594828,73.786883,2022-02-13,1900-01-01 08:10:00,1900-01-01 08:25:00,Stormy,low,motorcycle ,Metropolitian ,135,Toys,4.6
kdbz367498569,38,11.001852,76.976268,11.081852,77.056268,2022-03-04,1900-01-01 20:30:00,1900-01-01 20:35:00,Windy,jam,motorcycle ,Metropolitian ,230,Clothing,4.2
iqva047442357,22,22.725835,75.887648,22.735835,75.897648,2022-04-05,1900-01-01 10:00:00,1900-01-01 10:15:00,Stormy,low,motorcycle ,Metropolitian ,80,Shoes,4.3
